2026-03-20 19:33:22.124 DeanF:    New addition to program:
2026-03-20 14:16:17.899 DeanF:    but I AM making progress
2026-03-20 14:16:09.778 DeanF:    none of this easy
2026-03-20 14:16:05.146 DeanF:    then hit testing and click-through through transparent areas to layers below
2026-03-20 14:15:46.462 DeanF:    for each layer 
2026-03-20 14:15:37.428 DeanF:    doing events handling next
2026-03-20 14:03:35.525 DeanF:    Feeling rather pleased with myself, good progress replicating a RC program in looks (not yet functionality) , Succeeded in placing a 'widget' comprising  multiple images onto the desktop using transparent PNGs, details read from a PSD via an extracted XML descriptor, images read into a dictionary then whacked lightning fast onto the display using GDI+
2026-03-20 14:03:30.785 DeanF:    <><>cpu-XML-GDIP.png
2026-03-20 12:09:02.846 DeanF:    Updated 30 minutes prior to last poll at 20/03/2026 11:50:05
2026-03-20 12:09:02.846 DeanF:    
2026-03-20 12:09:02.846 DeanF:    METAR EGSH 201120Z COR 11007KT 070V140 9999 FEW019 12/06 Q1023 NOSIG
2026-03-20 12:09:02.846 DeanF:    
2026-03-20 12:09:02.846 DeanF:    WARNING: The red lamp is lit as the pressure is dropping fast enough for a serious storm. 
2026-03-20 12:09:02.846 DeanF:    Direction : ESE
2026-03-20 12:09:02.846 DeanF:    Wind : Gentle breeze strength force 3, speed 7 knots 
2026-03-20 12:09:02.846 DeanF:    Visibility : Daylight, 6+ miles
2026-03-20 12:09:02.846 DeanF:    Clouds : Partly cloudy at 1900 ft. 
2026-03-20 12:09:02.846 DeanF:    Humidity : 67 % 
2026-03-20 12:09:02.846 DeanF:    Temperature: 12 C 
2026-03-20 12:09:02.846 DeanF:    Pressure: 1023 mb
2026-03-20 12:09:02.846 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-20 12:09:02.846 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-20 12:09:02.846 DeanF:    Friday 20 Mar 2026 11:20:00 GMT+0000 (GMT Standard Time)
2026-03-20 12:08:45.085 DeanF:    all well?
2026-03-20 12:08:41.577 DeanF:    Good day!
2026-03-19 11:11:41.804 DeanF:    Good Morning!
2026-03-18 11:00:41.450 DeanF:    with improvements
2026-03-18 11:00:32.539 DeanF:    the code is a greatly slimmed down version of steamydock
2026-03-18 11:00:05.142 DeanF:    It is a good start though
2026-03-18 10:59:32.492 DeanF:    Now need to tidy the hacked code (partially done already) then start with trying to do the same with Cairo
2026-03-18 10:58:36.478 DeanF:    Windows native method of dumping graphics to a device
2026-03-18 10:58:15.118 DeanF:    This is done using GDI+
2026-03-18 01:54:32.324 DeanF:    handles shadows correctly
2026-03-18 01:54:27.205 DeanF:    <><>trumpet001.jpg
2026-03-18 01:49:02.010 DeanF:    I have a stable transparent PNG on the desktop, no flickering
2026-03-18 01:48:32.428 DeanF:    <><>tardis0002.jpg
2026-03-17 21:20:33.691 DeanF:    You forgot?
2026-03-17 17:58:55.796 DeanF:    same here
2026-03-17 17:58:52.297 DeanF:    [quote] It's a lovely spring day here - blue sky and warm sunshine. [/quote] 
2026-03-17 11:10:35.221 DeanF:    replicating what Richclient does so perfectly
2026-03-17 11:10:23.053 DeanF:    but  the first steps...
2026-03-17 11:10:12.918 DeanF:    so, very basic stuff
2026-03-17 11:10:05.173 DeanF:    
2026-03-17 11:10:03.133 DeanF:    whlst the GDI+ version does the same when another GDI+ app access the desktop. So progress and some more issues to investigate and potential solutions to trial
2026-03-17 11:09:49.957 DeanF:    ll within the same program, the Cairo image can be a bit flickery when another cairo-based RC 'widget' is displaying near it
2026-03-17 11:09:32.030 DeanF:    Two transparent background tardis PNG on screen at the same time, one plonked onto the desktop using Cairo, the rotated one - and the other using GDI+ -
2026-03-17 11:09:06.829 DeanF:    managed to place two tardis on the desktop, 
2026-03-17 11:08:29.541 DeanF:    <><>tardis-flicker001.jpg
2026-03-17 11:08:21.843 DeanF:    Updated 17 minutes prior to last poll at 17/03/2026 11:06:53
2026-03-17 11:08:21.843 DeanF:    
2026-03-17 11:08:21.843 DeanF:    METAR EGSH 171050Z COR 21015KT 9999 BKN013 12/08 Q1015 BECMG BKN018
2026-03-17 11:08:21.843 DeanF:    
2026-03-17 11:08:21.843 DeanF:    Direction : SW
2026-03-17 11:08:21.843 DeanF:    Wind : Moderate breeze strength force 4, speed 15 knots 
2026-03-17 11:08:21.843 DeanF:    Visibility : Daylight, 6+ miles
2026-03-17 11:08:21.843 DeanF:    Clouds : Mostly cloudy at 1300 ft. 
2026-03-17 11:08:21.843 DeanF:    Humidity : 77 % 
2026-03-17 11:08:21.843 DeanF:    Temperature: 12 C 
2026-03-17 11:08:21.843 DeanF:    Pressure: 1015 mb 
2026-03-17 11:08:21.843 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-17 11:08:21.843 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-17 11:08:21.843 DeanF:    Tuesday 17 Mar 2026 10:50:00 GMT+0000 (GMT Standard Time)
2026-03-17 11:08:07.309 DeanF:    Good Morning!
2026-03-16 12:47:58.501 DeanF:    If you use QT hen you can give it a multiplatform modern-ish GUI
2026-03-16 09:20:03.590 DeanF:    QT?
2026-03-16 09:19:44.862 DeanF:    There is a plethora of UI frameworks for it
2026-03-16 09:18:56.126 DeanF:    how about a modern version of firecall?
2026-03-16 09:18:44.142 DeanF:    [quote] Not sure yet what to try with it. [/quote] 
2026-03-16 09:17:51.070 DeanF:    Updated 21 minutes prior to last poll at 16/03/2026 07:11:06
2026-03-16 09:17:51.070 DeanF:    
2026-03-16 09:17:51.070 DeanF:    METAR EGSH 160650Z COR 24009KT CAVOK 05/02 Q1011 NOSIG
2026-03-16 09:17:51.070 DeanF:    
2026-03-16 09:17:51.070 DeanF:    Direction : WSW
2026-03-16 09:17:51.070 DeanF:    Wind : Gentle breeze strength force 3, speed 9 knots 
2026-03-16 09:17:51.070 DeanF:    Visibility : Night time, 6 miles, visibility reduced
2026-03-16 09:17:51.070 DeanF:    Clouds : Ceiling and visibility OK 
2026-03-16 09:17:51.070 DeanF:    Humidity : 81 % 
2026-03-16 09:17:51.070 DeanF:    Temperature: 5 C 
2026-03-16 09:17:51.070 DeanF:    Pressure: 1011 mb 
2026-03-16 09:17:51.070 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-16 09:17:51.070 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-16 09:17:51.070 DeanF:    Monday 16 Mar 2026 06:50:00 GMT+0000 (GMT Standard Time)
2026-03-16 09:17:38.958 DeanF:    Good Morning!
2026-03-15 22:29:25.256 DeanF:    GoodNigit Harry!
2026-03-15 22:29:18.572 DeanF:    Up the hill to Bedfordshire
2026-03-15 14:21:22.220 DeanF:    like it or hate it
2026-03-15 14:20:48.692 DeanF:    You may have a problem with python indentation
2026-03-15 14:19:56.723 DeanF:    I thought you weren't going to pick up any new languages!
2026-03-15 14:19:35.395 DeanF:    What are you going to do with it?
2026-03-15 14:19:26.810 DeanF:    [quote] Having a play with Python - not used it for some time. Got a free book (pdf) on the web. [/quote] 
2026-03-15 10:35:56.994 DeanF:    Did you eat out?
2026-03-15 10:35:52.035 DeanF:    How did Elsa's birthday go?
2026-03-15 10:35:26.204 DeanF:    all well?
2026-03-15 10:35:19.185 DeanF:    Updated 11 minutes prior to last poll at 15/03/2026 10:30:57
2026-03-15 10:35:19.185 DeanF:    
2026-03-15 10:35:19.185 DeanF:    METAR EGSH 151020Z COR 21016KT CAVOK 10/02 Q1011 NOSIG
2026-03-15 10:35:19.185 DeanF:    
2026-03-15 10:35:19.185 DeanF:    Direction : SW
2026-03-15 10:35:19.185 DeanF:    Wind : Moderate breeze strength force 4, speed 16 knots 
2026-03-15 10:35:19.185 DeanF:    Visibility : Daylight, 6+ miles
2026-03-15 10:35:19.185 DeanF:    Clouds : Ceiling and visibility OK 
2026-03-15 10:35:19.185 DeanF:    Humidity : 58 % 
2026-03-15 10:35:19.185 DeanF:    Temperature: 10 C 
2026-03-15 10:35:19.185 DeanF:    Pressure: 1011 mb 
2026-03-15 10:35:19.185 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-15 10:35:19.185 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-15 10:35:19.185 DeanF:    Sunday 15 Mar 2026 10:20:00 GMT+0000 (GMT Standard Time)
2026-03-15 10:34:32.646 DeanF:    Good Morning!
2026-03-14 22:46:18.981 DeanF:    Cheerio old chum!
2026-03-14 14:54:59.918 DeanF:    Updated 33 minutes prior to last poll at 14/03/2026 12:53:28
2026-03-14 14:54:59.918 DeanF:    
2026-03-14 14:54:59.918 DeanF:    METAR EGSH 141220Z COR 32009KT 280V360 9999 SCT027 08/01 Q1003 NOSIG
2026-03-14 14:54:59.918 DeanF:    
2026-03-14 14:54:59.918 DeanF:    Direction : NNW
2026-03-14 14:54:59.918 DeanF:    Wind : Gentle breeze strength force 3, speed 9 knots 
2026-03-14 14:54:59.918 DeanF:    Visibility : Daylight, 6+ miles
2026-03-14 14:54:59.918 DeanF:    Clouds : Scattered clouds at 2700 ft. 
2026-03-14 14:54:59.918 DeanF:    Humidity : 62 % 
2026-03-14 14:54:59.918 DeanF:    Temperature: 8 C 
2026-03-14 14:54:59.918 DeanF:    Pressure: 1003 mb 
2026-03-14 14:54:59.918 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-14 14:54:59.918 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-14 14:54:59.917 DeanF:    Saturday 14 Mar 2026 12:20:00 GMT+0000 (GMT Standard Time)
2026-03-14 08:56:26.018 DeanF:    Good Morning!
2026-03-13 19:04:59.279 DeanF:    Doesn't look like much
2026-03-13 19:04:50.957 DeanF:    <><>APIwindow.jpg
2026-03-13 11:34:44.333 DeanF:    I am positive!"
2026-03-13 11:34:37.702 DeanF:    so I am going to replicate the GDI+ stuff from Steamydock and then attempt to coerce Cairo to do the same
2026-03-13 11:34:03.557 DeanF:    I can do it in GDI+ but not yet Cairo
2026-03-13 11:33:49.990 DeanF:    but it is  a step inthe correct direction
2026-03-13 11:33:37.726 DeanF:    if I make the form transparent the imager disappears
2026-03-13 11:33:25.829 DeanF:    but not a transparent form
2026-03-13 11:33:11.598 DeanF:    and now places an image on the form using Cairo
2026-03-13 11:32:56.709 DeanF:    my utility can create a Window using APIs (avoiding VB6 forms & painting)
2026-03-13 11:32:11.813 DeanF:    using my own framework to avoid having to use RichClient (32bit)
2026-03-13 11:31:50.821 DeanF:    the basics of a layer that could comprise a widget
2026-03-13 11:31:32.814 DeanF:    I'm back on coding my utlity that creates a transparent window and places images on that window
2026-03-13 11:17:47.046 DeanF:    up VERY late, daughter vomitting
2026-03-13 11:17:31.678 DeanF:    no wind!
2026-03-13 11:17:27.602 DeanF:    Good Morning!
2026-03-12 22:44:14.727 DeanF:    creating Windows and buttons/controls using only APIs and intercepting messages to each
2026-03-12 22:43:38.982 DeanF:    coding again
2026-03-12 22:43:31.118 DeanF:    still no oil!
2026-03-12 22:43:27.198 DeanF:    lit a fire in the front room
2026-03-12 22:43:19.390 DeanF:    quite unsettling
2026-03-12 22:43:14.598 DeanF:    Very windy here too
2026-03-12 11:30:40.233 DeanF:    windy here too
2026-03-12 10:18:35.639 DeanF:    Updated 24 minutes prior to last poll at 12/03/2026 10:13:47
2026-03-12 10:18:35.639 DeanF:    
2026-03-12 10:18:35.639 DeanF:    METAR EGSH 120950Z COR 20020G32KT 160V230 9999 SCT027 11/06 Q1010 NOSIG
2026-03-12 10:18:35.639 DeanF:    
2026-03-12 10:18:35.639 DeanF:    Direction : SSW
2026-03-12 10:18:35.639 DeanF:    Wind : Fresh breeze strength force 5, speed 20 knots 
2026-03-12 10:18:35.639 DeanF:    Visibility : Daylight, 6+ miles
2026-03-12 10:18:35.639 DeanF:    Clouds : Scattered clouds at 2700 ft. 
2026-03-12 10:18:35.639 DeanF:    Humidity : 72 % 
2026-03-12 10:18:35.639 DeanF:    Temperature: 11 C 
2026-03-12 10:18:35.639 DeanF:    Pressure: 1010 mb 
2026-03-12 10:18:35.639 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-12 10:18:35.639 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-12 10:18:35.639 DeanF:    Thursday 12 Mar 2026 09:50:00 GMT+0000 (GMT Standard Time)
2026-03-12 10:18:26.209 DeanF:    Good Morning!
2026-03-11 22:17:47.952 DeanF:    ToodlePip!
2026-03-11 16:15:05.180 DeanF:    but I know the older crowd by heart
2026-03-11 16:14:50.645 DeanF:    A lot of those don't count as I remove a lot of the apps and their acapability as soon as I install windows
2026-03-11 10:17:55.447 DeanF:    need it!
2026-03-11 10:17:51.519 DeanF:    lovely here!
2026-03-11 10:07:41.564 DeanF:    Updated 14 minutes prior to last poll at 11/03/2026 09:34:05
2026-03-11 10:07:41.564 DeanF:    
2026-03-11 10:07:41.564 DeanF:    METAR EGSH 110920Z COR 26013KT 9999 VCSH SCT020 10/07 Q1006 NOSIG
2026-03-11 10:07:41.564 DeanF:    
2026-03-11 10:07:41.564 DeanF:    Rainfall: Showers in the vicinity   
2026-03-11 10:07:41.564 DeanF:    Direction : W
2026-03-11 10:07:41.564 DeanF:    Wind : Moderate breeze strength force 4, speed 13 knots 
2026-03-11 10:07:41.564 DeanF:    Visibility : Daylight, 6+ miles
2026-03-11 10:07:41.564 DeanF:    Clouds : Scattered clouds at 2000 ft. 
2026-03-11 10:07:41.564 DeanF:    Humidity : 82 % 
2026-03-11 10:07:41.564 DeanF:    Temperature: 10 C 
2026-03-11 10:07:41.564 DeanF:    Pressure: 1006 mb 
2026-03-11 10:07:41.564 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-11 10:07:41.564 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-11 10:07:41.564 DeanF:    Wednesday 11 Mar 2026 09:20:00 GMT+0000 (GMT Standard Time)
2026-03-11 10:07:30.670 DeanF:    Good Morning!
2026-03-10 09:02:18.665 DeanF:    I make sure I DO bid for a few things and the excitement is retained.
2026-03-10 09:01:59.962 DeanF:    still fun though
2026-03-10 09:01:56.108 DeanF:    nothing I really wanted
2026-03-10 09:01:46.065 DeanF:    I didn't need anything and the returns if I resold the items weren't good enough
2026-03-10 09:01:08.699 DeanF:    but I always bid low these days
2026-03-10 09:00:56.593 DeanF:    I dbid for some 'things'
2026-03-10 09:00:44.142 DeanF:    nothing bought at the auction
2026-03-10 09:00:32.341 DeanF:    Good Morning!
2026-03-09 09:29:03.272 DeanF:    Updated 32 minutes prior to last poll at 09/03/2026 09:22:24
2026-03-09 09:29:03.272 DeanF:    
2026-03-09 09:29:03.272 DeanF:    METAR EGSH 090850Z COR 22005KT 190V250 0900 R27/1200D FG OVC001 06/06 Q1020 TEMPO 1400 BR BKN002
2026-03-09 09:29:03.272 DeanF:    
2026-03-09 09:29:03.272 DeanF:    WARNING: The red lamp is lit as the pressure is dropping fast enough for a serious storm. 
2026-03-09 09:29:03.272 DeanF:    Rainfall: Fog   
2026-03-09 09:29:03.272 DeanF:    Direction : SW
2026-03-09 09:29:03.272 DeanF:    Wind : Light breeze strength force 2, speed 5 knots 
2026-03-09 09:29:03.272 DeanF:    Visibility : Daylight, 0.56 miles
2026-03-09 09:29:03.272 DeanF:    Clouds : Overcast at 100 ft. 
2026-03-09 09:29:03.272 DeanF:    Humidity : 100 % 
2026-03-09 09:29:03.272 DeanF:    Temperature: 6 C 
2026-03-09 09:29:03.272 DeanF:    Pressure: 1020 mb 
2026-03-09 09:29:03.272 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-09 09:29:03.272 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-09 09:29:03.272 DeanF:    Monday 09 Mar 2026 08:50:00 GMT+0000 (GMT Standard Time)
2026-03-09 09:28:51.974 DeanF:    watching the Monday auction soon
2026-03-09 09:28:42.975 DeanF:    Top o' the morning to you!
2026-03-08 10:23:51.276 DeanF:    Just catching up after the short vacation
2026-03-08 10:23:23.831 DeanF:    have fun!
2026-03-08 10:23:20.188 DeanF:    hope all goes well
2026-03-08 10:23:11.450 DeanF:    [quote] It's Elsa's birthday today. I'm expecting both daughters soon. [/quote] 
2026-03-08 10:22:59.314 DeanF:    Updated 19 minutes prior to last poll at 08/03/2026 10:09:03
2026-03-08 10:22:59.314 DeanF:    
2026-03-08 10:22:59.314 DeanF:    METAR EGSH 080950Z COR 08005KT 1800 BR OVC001 07/07 Q1025 TEMPO 0800 FG
2026-03-08 10:22:59.314 DeanF:    
2026-03-08 10:22:59.314 DeanF:    Rainfall: Mist   
2026-03-08 10:22:59.314 DeanF:    Direction : E
2026-03-08 10:22:59.314 DeanF:    Wind : Light breeze strength force 2, speed 5 knots 
2026-03-08 10:22:59.314 DeanF:    Visibility : Daylight, 1.12 miles
2026-03-08 10:22:59.314 DeanF:    Clouds : Overcast at 100 ft. 
2026-03-08 10:22:59.314 DeanF:    Humidity : 100 % 
2026-03-08 10:22:59.314 DeanF:    Temperature: 7 C 
2026-03-08 10:22:59.314 DeanF:    Pressure: 1025 mb 
2026-03-08 10:22:59.314 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-08 10:22:59.314 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-08 10:22:59.314 DeanF:    Sunday 08 Mar 2026 09:50:00 GMT+0000 (GMT Standard Time)
2026-03-08 10:22:49.476 DeanF:    Top o' the morning to you!
2026-03-06 21:07:12.984 DeanF:    been away in london for two days
2026-03-06 21:07:02.424 DeanF:    back home
2026-03-04 15:54:56.729 DeanF:    feels colder than it is
2026-03-04 15:54:40.544 DeanF:    Updated 21 minutes prior to last poll at 04/03/2026 15:11:11
2026-03-04 15:54:40.544 DeanF:    
2026-03-04 15:54:40.544 DeanF:    METAR EGSH 041450Z COR 13004KT 070V190 4000 BR BKN005 10/08 Q1024 TEMPO 6000 NSW BKN007
2026-03-04 15:54:40.544 DeanF:    
2026-03-04 15:54:40.544 DeanF:    Rainfall: Mist   
2026-03-04 15:54:40.544 DeanF:    Direction : SE
2026-03-04 15:54:40.544 DeanF:    Wind : Light breeze strength force 2, speed 4 knots 
2026-03-04 15:54:40.544 DeanF:    Visibility : Daylight, 2.49 miles
2026-03-04 15:54:40.544 DeanF:    Clouds : Mostly cloudy at 500 ft. 
2026-03-04 15:54:40.544 DeanF:    Humidity : 88 % 
2026-03-04 15:54:40.544 DeanF:    Temperature: 10 C 
2026-03-04 15:54:40.544 DeanF:    Pressure: 1024 mb 
2026-03-04 15:54:40.544 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-04 15:54:40.544 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-04 15:54:40.544 DeanF:    Wednesday 04 Mar 2026 14:50:00 GMT+0000 (GMT Standard Time)
2026-03-04 15:54:30.991 DeanF:    weather coldosh and drab
2026-03-04 15:54:12.499 DeanF:    all well here
2026-03-04 15:54:02.181 DeanF:    All going tickety boo I hope.
2026-03-04 15:53:59.167 DeanF:    Hello Harry!
2026-03-03 10:39:52.288 DeanF:    Updated 20 minutes prior to last poll at 03/03/2026 10:39:39
2026-03-03 10:39:52.288 DeanF:    
2026-03-03 10:39:52.288 DeanF:    METAR EGSH 031020Z COR 04010KT CAVOK 09/05 Q1028 NOSIG
2026-03-03 10:39:52.288 DeanF:    
2026-03-03 10:39:52.288 DeanF:    Direction : NE
2026-03-03 10:39:52.288 DeanF:    Wind : Gentle breeze strength force 3, speed 10 knots 
2026-03-03 10:39:52.288 DeanF:    Visibility : Daylight, 6+ miles
2026-03-03 10:39:52.288 DeanF:    Clouds : Ceiling and visibility OK 
2026-03-03 10:39:52.288 DeanF:    Humidity : 76 % 
2026-03-03 10:39:52.288 DeanF:    Temperature: 9 C 
2026-03-03 10:39:52.288 DeanF:    Pressure: 1028 mb 
2026-03-03 10:39:52.288 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-03 10:39:52.288 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-03 10:39:52.288 DeanF:    Tuesday 03 Mar 2026 10:20:00 GMT+0000 (GMT Standard Time)
2026-03-03 10:39:25.300 DeanF:    Good Morning!
2026-03-02 23:47:17.345 DeanF:    TTFN, Cheerio!
2026-03-02 18:44:16.429 DeanF:    +g
2026-03-02 18:44:13.205 DeanF:    unless I find somethin I specifically want
2026-03-02 18:44:00.213 DeanF:    I only want bargains
2026-03-02 18:43:49.390 DeanF:    but won nothing
2026-03-02 18:43:44.783 DeanF:    I put bids in
2026-03-02 13:17:23.730 DeanF:    Updated 21 minutes prior to last poll at 02/03/2026 12:11:29
2026-03-02 13:17:23.730 DeanF:    
2026-03-02 13:17:23.730 DeanF:    METAR EGSH 021150Z COR 19014KT 160V220 CAVOK 14/07 Q1015 NOSIG
2026-03-02 13:17:23.730 DeanF:    
2026-03-02 13:17:23.730 DeanF:    Direction : SSW
2026-03-02 13:17:23.730 DeanF:    Wind : Moderate breeze strength force 4, speed 14 knots 
2026-03-02 13:17:23.730 DeanF:    Visibility : Daylight, 6+ miles
2026-03-02 13:17:23.730 DeanF:    Clouds : Ceiling and visibility OK 
2026-03-02 13:17:23.730 DeanF:    Humidity : 63 % 
2026-03-02 13:17:23.730 DeanF:    Temperature: 14 C 
2026-03-02 13:17:23.730 DeanF:    Pressure: 1015 mb 
2026-03-02 13:17:23.730 DeanF:    NORWICH, UNITED KINGDOM 
2026-03-02 13:17:23.730 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-03-02 13:17:23.730 DeanF:    Monday 02 Mar 2026 11:50:00 GMT+0000 (GMT Standard Time)
2026-03-02 13:08:02.553 DeanF:    https://www.keysauctions.co.uk/auction/lot/lot-809---a-startrite-bandit-pedestal-band-saw/?lot=283311&so=0&st=saw&sto=0&au=642&ef=&et=&ic=False&sd=0&pp=96&pn=1&g=1
2026-03-02 13:07:52.705 DeanF:    https://www.keysauctions.co.uk/auction/lot/lot-798---a-performance-power-electric-band-saw/?lot=283300&so=0&st=saw&sto=0&au=642&ef=&et=&ic=False&sd=0&pp=96&pn=1&g=1
2026-03-02 10:26:56.796 DeanF:    weather bright and beautiful, crisp and cold
2026-03-02 10:26:32.445 DeanF:    always interesting stuff there
2026-03-02 10:19:43.771 DeanF:    probabl;y too big for me
2026-03-02 10:19:36.632 DeanF:    some good quality tools, bandsaws &c
2026-03-02 10:18:49.459 DeanF:    if cheap
2026-03-02 10:18:43.963 DeanF:    some whisky
2026-03-02 10:17:53.267 DeanF:    B&O Beocord 5000 audio system
2026-03-02 10:17:29.491 DeanF:    alcohol - port
2026-03-02 10:17:16.613 DeanF:    Good Morning!
2026-03-01 22:10:53.825 DeanF:    Going up the wooden hill.
2026-03-01 18:21:44.067 DeanF:    starts at 10
2026-03-01 18:21:29.979 DeanF:    watching the auction on Monday
2026-03-01 18:21:22.547 DeanF:    no coding for a few days but thinking about it
2026-03-01 17:29:08.258 DeanF:    catching up!
2026-03-01 17:28:56.177 DeanF:    fire lit, cat has decided he is well enough to go outside
2026-03-01 13:16:34.248 DeanF:    not much else achieved
2026-03-01 13:16:11.624 DeanF:    same yesterday plus cuddles and feeding getting him through his desires to jump and fight &c
2026-03-01 13:15:37.537 DeanF:    1.5hrs walking the cat today
2026-03-01 13:15:28.784 DeanF:    taking him for walks and ensuring he isn't doing anything he can't get himself out of
2026-03-01 13:15:00.872 DeanF:    been rather busy looking after the injured cat
2026-02-28 12:25:05.108 DeanF:    Good Morning!
2026-02-28 02:31:59.414 DeanF:    NightlyByeLode!
2026-02-27 21:24:34.922 DeanF:    and on my lap all day
2026-02-27 21:24:27.467 DeanF:    he slept with me on the sofa
2026-02-27 21:24:19.653 DeanF:    looking after him
2026-02-27 21:24:11.739 DeanF:    cat unwell
2026-02-27 21:24:08.346 DeanF:    tired
2026-02-27 00:07:32.136 DeanF:    Going up the wooden hill.
2026-02-26 18:23:48.372 DeanF:    Bloody power cut for hours!
2026-02-26 11:53:02.927 DeanF:    I was busy and tired yesterday
2026-02-26 11:52:53.927 DeanF:    unusual
2026-02-26 11:52:50.374 DeanF:     10 hrs sleep!
2026-02-26 11:52:44.830 DeanF:    awoke at 8
2026-02-26 11:52:41.296 DeanF:    bed last night very early
2026-02-26 11:52:34.335 DeanF:    Good Morning!
2026-02-25 21:18:56.443 DeanF:    Night Night!
2026-02-25 21:18:49.212 DeanF:    early!
2026-02-25 21:18:45.773 DeanF:    Going up the wooden hill.
2026-02-25 21:18:28.523 DeanF:    warm sun and bright skies
2026-02-25 21:18:19.531 DeanF:    lovely here
2026-02-25 18:44:34.850 DeanF:    Loved to see the sun!
2026-02-25 18:44:25.690 DeanF:    and cleaned the gutters at the front of the house (high!)
2026-02-25 18:44:10.377 DeanF:    rode the ebike to town for some shopping
2026-02-25 18:43:38.507 DeanF:    mounted new replacement nests for them at parts of the eves where they cannot pooh on the windows and doors
2026-02-25 18:42:53.769 DeanF:    removing swallow/swift nests from the front of the house before they return for the Spring
2026-02-25 18:42:31.266 DeanF:    been outside all day
2026-02-24 10:59:40.384 DeanF:    Good Morning!
2026-02-24 00:19:00.344 DeanF:    Up the hill to Bedfordshire
2026-02-23 12:55:08.019 DeanF:    https://www.youtube.com/watch?v=X_-TY3kvt6o
2026-02-23 12:53:41.122 DeanF:    dogs in the garden!
2026-02-23 12:53:32.826 DeanF:    bright here
2026-02-22 09:57:52.616 DeanF:    Updated 32 minutes prior to last poll at 22/02/2026 09:51:56
2026-02-22 09:57:52.616 DeanF:    
2026-02-22 09:57:52.616 DeanF:    METAR EGSH 220920Z COR 24016KT 9999 BKN013 13/11 Q1012 BECMG BKN016
2026-02-22 09:57:52.616 DeanF:    
2026-02-22 09:57:52.616 DeanF:    Direction : WSW
2026-02-22 09:57:52.616 DeanF:    Wind : Moderate breeze strength force 4, speed 16 knots 
2026-02-22 09:57:52.616 DeanF:    Visibility : Daylight, 6+ miles
2026-02-22 09:57:52.616 DeanF:    Clouds : Mostly cloudy at 1300 ft. 
2026-02-22 09:57:52.616 DeanF:    Humidity : 88 % 
2026-02-22 09:57:52.616 DeanF:    Temperature: 13 C 
2026-02-22 09:57:52.616 DeanF:    Pressure: 1012 mb 
2026-02-22 09:57:52.616 DeanF:    NORWICH, UNITED KINGDOM 
2026-02-22 09:57:52.616 DeanF:    EGSH NORWICH INTERNATIONAL AIRPORT, 
2026-02-22 09:57:52.616 DeanF:    Sunday 22 Feb 2026 09:20:00 GMT+0000 (GMT Standard Time)
2026-02-22 09:57:42.517 DeanF:    a bit late to awake
2026-02-22 09:57:30.630 DeanF:    Morning!
2026-02-21 16:28:14.784 DeanF:    trying to convert Steamydock to 64bit!
2026-02-21 10:01:19.084 DeanF:    Updated 11 minutes prior to last poll at 21/02/2026 10:00:58
2026-02-21 10:01:19.084 DeanF:    
2026-02-21 10:01:19.084 DeanF:    METAR EGSH 210950Z 23008KT 9000 VCSH FEW004 SCT021 BKN028 10/08 Q1017
2026-02-21 10:01:19.084 DeanF:    
2026-02-21 10:01:19.084 DeanF:    Rainfall: Showers in the vicinity   
2026-02-21 10:01:19.084 DeanF:    Direction : WSW
2026-02-21 10:01:19.084 DeanF:    Wind : Gentle breeze strength force 3, speed 8 knots 
2026-02-21 10:01:19.084 DeanF:    Visibility : Daylight, 5.59 miles
2026-02-21 10:01:19.084 DeanF:    Clouds : Partly cloudy + Mostly cloudy at 400, 2800 ft. 
2026-02-21 10:01:19.084 DeanF:    Humidity : 88 % 
2026-02-21 10:01:19.084 DeanF:    Temperature: 10 C 
2026-02-21 10:01:19.084 DeanF:    Pressure: 1017 mb 
2026-02-21 10:01:19.084 DeanF:    NORWICH, UNITED KINGDOM 
